token	label	f_x	f_y	f_xy	pmi	pmi_freq
Gysi	7	5792	6	6	1.854737510674022	3.3232434976826495
Islamisierung	7	5792	6	6	1.854737510674022	3.3232434976826495
Pegida-Bewegung	7	5792	6	6	1.854737510674022	3.3232434976826495
Angst	7	5792	15	8	1.2261288512516477	3.3204184822092464
Not	7	5792	7	6	1.7005868308467638	3.309189173494529
bezeichnen	7	5792	19	9	1.107523108843801	3.2610342120072833
Dresdner	7	5792	8	6	1.567055438222241	3.2586001763546273
Richter	7	5792	8	6	1.567055438222241	3.2586001763546273
Paris	7	5792	8	6	1.567055438222241	3.2586001763546273
Bild	7	5792	16	8	1.1615903301140766	3.2206122491370732
NPD	7	5792	9	6	1.4492724025658577	3.184376942172814
bekennen	7	5792	9	6	1.4492724025658577	3.184376942172814
Wort	7	5792	13	7	1.2356983022677985	3.1695035664181015
gegenüber	7	5792	31	12	0.905656955976876	3.1100143984775594
Wert	7	5792	10	6	1.3439118869080313	3.094471477091933
Frank	7	5792	10	6	1.3439118869080313	3.094471477091933
zeigen	7	5792	35	13	0.864338806646145	3.073025300679445
aufrufen	7	5792	14	7	1.1615903301140766	3.0655034746977616
Gesellschaft	7	5792	32	12	0.8739082576622957	3.0287352243333725
Europäer	7	5792	6	5	1.6724159538800674	2.9965671218526806
Toleranz	7	5792	6	5	1.6724159538800674	2.9965671218526806
Antisemitismus	7	5792	6	5	1.6724159538800674	2.9965671218526806
freundlich	7	5792	6	5	1.6724159538800674	2.9965671218526806
Refugee	7	5792	6	5	1.6724159538800674	2.9965671218526806
ermutigen	7	5792	6	5	1.6724159538800674	2.9965671218526806
Leben	7	5792	11	6	1.2486017071037065	2.9940161310719535
Krieg	7	5792	11	6	1.2486017071037065	2.9940161310719535
Jahrestag	7	5792	5	5	1.854737510674022	2.985084867292418
Rassist	7	5792	5	5	1.854737510674022	2.985084867292418
Hass	7	5792	5	5	1.854737510674022	2.985084867292418
sächsisch	7	5792	15	7	1.0925974586271252	2.95880876755895
Umgang	7	5792	7	5	1.518265274052809	2.9544078057376075
Facebook	7	5792	7	5	1.518265274052809	2.9544078057376075
verteidigen	7	5792	19	8	0.9897400731874174	2.9142292507360774
klar	7	5792	60	19	0.7048319276183619	2.8858247701247612
Tillich	7	5792	8	5	1.3847338814282866	2.879473157213539
Beitrag	7	5792	8	5	1.3847338814282866	2.879473157213539
Opfer	7	5792	8	5	1.3847338814282866	2.879473157213539
treten	7	5792	16	7	1.0280589374895541	2.85038461588135
recht	7	5792	16	7	1.0280589374895541	2.85038461588135
Willkommen	7	5792	9	5	1.266950845771903	2.783775536606935
muslimisch	7	5792	9	5	1.266950845771903	2.783775536606935
Antwort	7	5792	13	6	1.0815476224405403	2.7741148792429167
Sorge	7	5792	13	6	1.0815476224405403	2.7741148792429167
‚	7	5792	13	6	1.0815476224405403	2.7741148792429167
Menschenrecht	7	5792	13	6	1.0815476224405403	2.7741148792429167
gleich	7	5792	17	7	0.9674343156731191	2.740947812662975
Göring-Eckardt	7	5792	17	7	0.9674343156731191	2.740947812662975
Mensch	7	5792	182	48	0.5219318345051176	2.716136756962891
Protest	7	5792	21	8	0.889656614630435	2.70857952511142
Anschlag	7	5792	21	8	0.889656614630435	2.70857952511142
demokratisch	7	5792	10	5	1.1615903301140766	2.6746605782867054
beispielsweise	7	5792	10	5	1.1615903301140766	2.6746605782867054
Diskussion	7	5792	10	5	1.1615903301140766	2.6746605782867054
linke	7	5792	14	6	1.0074396502868184	2.658690993234461
erster	7	5792	37	12	0.7287262478177979	2.6313706616593007
FDP	7	5792	5	4	1.6315939593598123	2.6259491758921447
schüren	7	5792	5	4	1.6315939593598123	2.6259491758921447
Brandstifter	7	5792	5	4	1.6315939593598123	2.6259491758921447
Volk	7	5792	5	4	1.6315939593598123	2.6259491758921447
Minderheit	7	5792	5	4	1.6315939593598123	2.6259491758921447
Netzwerk	7	5792	5	4	1.6315939593598123	2.6259491758921447
eur	7	5792	5	4	1.6315939593598123	2.6259491758921447
verbreiten	7	5792	5	4	1.6315939593598123	2.6259491758921447
mal	7	5792	22	8	0.843136598995542	2.606171021475367
breit	7	5792	6	4	1.4492724025658577	2.596747550788269
einladen	7	5792	6	4	1.4492724025658577	2.596747550788269
trennen	7	5792	6	4	1.4492724025658577	2.596747550788269
engagieren	7	5792	6	4	1.4492724025658577	2.596747550788269
unterscheiden	7	5792	6	4	1.4492724025658577	2.596747550788269
Unterstützer	7	5792	6	4	1.4492724025658577	2.596747550788269
Appell	7	5792	6	4	1.4492724025658577	2.596747550788269
Aktion	7	5792	6	4	1.4492724025658577	2.596747550788269
Demonstrant	7	5792	11	5	1.0662801503097519	2.55682813190649
Katrin	7	5792	11	5	1.0662801503097519	2.55682813190649
Heidenau	7	5792	15	6	0.9384467787998669	2.541360988052701
Übergriff	7	5792	15	6	0.9384467787998669	2.541360988052701
bewältigen	7	5792	7	4	1.2951217227385994	2.520190504539042
Bewegung	7	5792	7	4	1.2951217227385994	2.520190504539042
gar	7	5792	12	5	0.9792687733201221	2.4333914867529094
ähnlich	7	5792	12	5	0.9792687733201221	2.4333914867529094
bundesweit	7	5792	16	6	0.8739082576622957	2.422988179466698
fünf	7	5792	8	4	1.1615903301140766	2.415459186852805
tragen	7	5792	8	4	1.1615903301140766	2.415459186852805
Politiker	7	5792	20	7	0.8049153861753443	2.411310999845653
stehen	7	5792	48	14	0.6225938293813897	2.410185861686251
rund	7	5792	24	8	0.7561252220059124	2.4030066580185805
politisch	7	5792	40	12	0.650764706348086	2.400592554709944
Gabriel	7	5792	36	11	0.6691138450162826	2.397782135599035
nehmen	7	5792	37	11	0.641714870828168	2.3171797218836065
Abend	7	5792	9	4	1.0438072944576933	2.293479041385268
Name	7	5792	9	4	1.0438072944576933	2.293479041385268
Linkspartei	7	5792	9	4	1.0438072944576933	2.293479041385268
seit	7	5792	42	12	0.601974542178654	2.249981957281195
Gewalt	7	5792	34	10	0.6309620790519063	2.2249997680983844
Oktober	7	5792	18	6	0.7561252220059124	2.185482987118857
verurteilen	7	5792	14	5	0.8251180934928637	2.17753395243051
werfen	7	5792	14	5	0.8251180934928637	2.17753395243051
beteiligen	7	5792	14	5	0.8251180934928637	2.17753395243051
SPD-Chef	7	5792	14	5	0.8251180934928637	2.17753395243051
lassen	7	5792	56	15	0.5374360210410828	2.163368995959694
Frankfurt	7	5792	5	3	1.3439118869080313	2.1629427417606344
Terrorist	7	5792	5	3	1.3439118869080313	2.1629427417606344
Bezug	7	5792	5	3	1.3439118869080313	2.1629427417606344
raus	7	5792	5	3	1.3439118869080313	2.1629427417606344
Münster	7	5792	5	3	1.3439118869080313	2.1629427417606344
Verfassungsschutz	7	5792	5	3	1.3439118869080313	2.1629427417606344
Hooligan	7	5792	5	3	1.3439118869080313	2.1629427417606344
versammeln	7	5792	5	3	1.3439118869080313	2.1629427417606344
braun	7	5792	5	3	1.3439118869080313	2.1629427417606344
Versuch	7	5792	5	3	1.3439118869080313	2.1629427417606344
Auseinandersetzung	7	5792	5	3	1.3439118869080313	2.1629427417606344
zweitens	7	5792	5	3	1.3439118869080313	2.1629427417606344
Willkommensfest	7	5792	5	3	1.3439118869080313	2.1629427417606344
gewalttätig	7	5792	5	3	1.3439118869080313	2.1629427417606344
twitteren	7	5792	5	3	1.3439118869080313	2.1629427417606344
Grünen-Fraktionschefin	7	5792	5	3	1.3439118869080313	2.1629427417606344
entschlossen	7	5792	5	3	1.3439118869080313	2.1629427417606344
Herr	7	5792	5	3	1.3439118869080313	2.1629427417606344
Ding	7	5792	5	3	1.3439118869080313	2.1629427417606344
schweigen	7	5792	5	3	1.3439118869080313	2.1629427417606344
davor	7	5792	5	3	1.3439118869080313	2.1629427417606344
eintreten	7	5792	5	3	1.3439118869080313	2.1629427417606344
selbstverständlich	7	5792	5	3	1.3439118869080313	2.1629427417606344
Julia	7	5792	10	4	0.9384467787998669	2.1608535634328545
heute	7	5792	10	4	0.9384467787998669	2.1608535634328545
wegen	7	5792	10	4	0.9384467787998669	2.1608535634328545
Armut	7	5792	10	4	0.9384467787998669	2.1608535634328545
Kundgebung	7	5792	10	4	0.9384467787998669	2.1608535634328545
ehrenamtlich	7	5792	10	4	0.9384467787998669	2.1608535634328545
Wohlfahrtsverband	7	5792	10	4	0.9384467787998669	2.1608535634328545
Gemeinde	7	5792	10	4	0.9384467787998669	2.1608535634328545
Nein	7	5792	10	4	0.9384467787998669	2.1608535634328545
schaffen	7	5792	96	24	0.4684431495541314	2.1381376424728966
gehören	7	5792	31	9	0.6179748835250951	2.1221178427183753
Stadt	7	5792	27	8	0.6383421863495288	2.1038717108965823
AfD	7	5792	23	7	0.6651534438001856	2.085584775740837
Initiative	7	5792	23	7	0.6651534438001856	2.085584775740837
Behandlung	7	5792	6	3	1.1615903301140766	2.081290473345639
regierend	7	5792	6	3	1.1615903301140766	2.081290473345639
Brandanschlag	7	5792	6	3	1.1615903301140766	2.081290473345639
viele	7	5792	6	3	1.1615903301140766	2.081290473345639
Ruf	7	5792	6	3	1.1615903301140766	2.081290473345639
Äußerung	7	5792	6	3	1.1615903301140766	2.081290473345639
Ehrenamtliche	7	5792	6	3	1.1615903301140766	2.081290473345639
Medium	7	5792	6	3	1.1615903301140766	2.081290473345639
Arm	7	5792	6	3	1.1615903301140766	2.081290473345639
Zuflucht	7	5792	6	3	1.1615903301140766	2.081290473345639
psychosozial	7	5792	6	3	1.1615903301140766	2.081290473345639
Stimmung	7	5792	6	3	1.1615903301140766	2.081290473345639
her	7	5792	6	3	1.1615903301140766	2.081290473345639
Pressekonferenz	7	5792	6	3	1.1615903301140766	2.081290473345639
Wunsch	7	5792	6	3	1.1615903301140766	2.081290473345639
Blick	7	5792	6	3	1.1615903301140766	2.081290473345639
Mehrheit	7	5792	6	3	1.1615903301140766	2.081290473345639
Leute	7	5792	15	5	0.7561252220059124	2.047625059511564
Tausend	7	5792	15	5	0.7561252220059124	2.047625059511564
Politik	7	5792	32	9	0.5862261852105148	2.031705137245403
Joachim	7	5792	11	4	0.843136598995542	2.0217532650547057
leben	7	5792	11	4	0.843136598995542	2.0217532650547057
auffordern	7	5792	11	4	0.843136598995542	2.0217532650547057
Seite	7	5792	11	4	0.843136598995542	2.0217532650547057
Klöckner	7	5792	11	4	0.843136598995542	2.0217532650547057
Schweiz	7	5792	11	4	0.843136598995542	2.0217532650547057
mehrere	7	5792	28	8	0.601974542178654	2.0059022844583643
Moschee	7	5792	7	3	1.0074396502868184	1.9603870400538554
